feature,weight,std,fold
CO_gtm_V40_gtm_AG_gtm_id2,0.0003885816468103265,0.000622302540345726,5
TI_gtm_FE_gtm_CU_gtm_id2,0.0003323820989819833,0.0008367086158469983,5
CR_gtm_TI_gtm_CU_gtm_id2,0.00019087727091772014,0.00014986315677014848,5
CU_V_id,0.00015207409863430833,0.0002587972426186647,5
V_gtm_TI_gtm_ZN_gtm_id2,0.00015077305898291704,9.893295830266227e-05,5
CO_TI_id,0.00012440353367726976,0.00011639816821049824,5
MN_gtm_TI_gtm_CO_gtm_id2,0.0001057865951603824,0.00014214092558830795,5
TI_gtm_V40_gtm_MO_gtm_id2,0.00010551833956216616,0.00018176735423186012,5
H2O_gtm_CO_gtm_MO_gtm_id2,0.0001005958493347688,0.00011830482469949077,5
ZN_H2O_V_id,7.791483850468905e-05,4.2883447244603795e-05,5
FE_gtm_ZN_gtm_CU_gtm_id2,6.8633194806104e-05,0.0007016187365205504,5
ZN_CO_AG_id,5.530089157424848e-05,0.0002904980396744229,5
CR_gtm,4.353788359202452e-05,0.00011825579116030372,5
H2O_gtm_ZN_gtm_CU_gtm_id2,4.135160046651228e-05,0.00010339213445863719,5
CO_AG_TI_id,3.5409738965774815e-05,9.541527710612741e-05,5
TI_gtm_CO_gtm_FE_gtm_id2,2.9910499202147796e-05,8.80823496442973e-05,5
H2O_gtm_MO_gtm_id2,1.5183266859532714e-05,0.00011003004264764068,5
H2O_CO_AG_id,1.0327840531650552e-05,0.0005340212813055391,5
MN_gtm_AG_gtm_id2,3.6885144755416378e-06,0.00014545546980941493,5
FE_CO_TI_id,0.0,0.0,5
FE_CO_V40_id,0.0,0.0,5
FE_CO_MO_id,0.0,0.0,5
FE_CR_AG_id,0.0,0.0,5
CO_MO_MN_id,0.0,0.0,5
V_CR_MN_id,0.0,0.0,5
FE_CO_AG_id,0.0,0.0,5
FE_CO_CR_id,0.0,0.0,5
CR_AG_MN_id,0.0,0.0,5
FE_V_TI_id,0.0,0.0,5
FE_V_MN_id,0.0,0.0,5
CR_AG_TI_id,0.0,0.0,5
CR_AG_V40_id,0.0,0.0,5
CO_V40_MN_id,0.0,0.0,5
CO_V40_TI_id,0.0,0.0,5
FE_CR_V40_id,0.0,0.0,5
H2O_NI_CO_id,0.0,0.0,5
FE_MN_TI_id,0.0,0.0,5
FE_MO_TI_id,0.0,0.0,5
FE_MO_MN_id,0.0,0.0,5
FE_V40_TI_id,0.0,0.0,5
FE_V40_MN_id,0.0,0.0,5
FE_V40_MO_id,0.0,0.0,5
FE_AG_TI_id,0.0,0.0,5
FE_AG_MN_id,0.0,0.0,5
FE_AG_MO_id,0.0,0.0,5
FE_AG_V40_id,0.0,0.0,5
CO_V40_MO_id,0.0,0.0,5
FE_CR_TI_id,0.0,0.0,5
FE_CR_MN_id,0.0,0.0,5
FE_V_V40_id,0.0,0.0,5
FE_V_MO_id,0.0,0.0,5
FE_V_CR_id,0.0,0.0,5
CR_V40_MO_id,0.0,0.0,5
FE_H2O_CO_id,0.0,0.0,5
AG_V40_MO_id,0.0,0.0,5
FE_H2O_V_id,0.0,0.0,5
FE_H2O_NI_id,0.0,0.0,5
CU_MN_TI_id,0.0,0.0,5
CU_MO_TI_id,0.0,0.0,5
CU_MO_MN_id,0.0,0.0,5
CU_V40_TI_id,0.0,0.0,5
CU_V40_MN_id,0.0,0.0,5
CU_V40_MO_id,0.0,0.0,5
CU_AG_TI_id,0.0,0.0,5
CU_AG_MN_id,0.0,0.0,5
CU_AG_MO_id,0.0,0.0,5
CU_AG_V40_id,0.0,0.0,5
CU_CR_TI_id,0.0,0.0,5
CU_CR_MN_id,0.0,0.0,5
CR_MN_TI_id,0.0,0.0,5
FE_H2O_CR_id,0.0,0.0,5
FE_V_AG_id,0.0,0.0,5
FE_H2O_AG_id,0.0,0.0,5
FE_V_CO_id,0.0,0.0,5
FE_NI_TI_id,0.0,0.0,5
FE_NI_MN_id,0.0,0.0,5
CR_V40_MN_id,0.0,0.0,5
FE_NI_MO_id,0.0,0.0,5
FE_NI_V40_id,0.0,0.0,5
FE_NI_AG_id,0.0,0.0,5
FE_NI_CR_id,0.0,0.0,5
FE_NI_CO_id,0.0,0.0,5
FE_NI_V_id,0.0,0.0,5
FE_H2O_TI_id,0.0,0.0,5
CR_V40_TI_id,0.0,0.0,5
FE_H2O_MO_id,0.0,0.0,5
CR_MO_TI_id,0.0,0.0,5
FE_H2O_V40_id,0.0,0.0,5
H2O_NI_CR_id,0.0,0.0,5
H2O_NI_MO_id,0.0,0.0,5
H2O_NI_AG_id,0.0,0.0,5
NI_V40_MN_id,0.0,0.0,5
NI_AG_TI_id,0.0,0.0,5
V_V40_MO_id,0.0,0.0,5
NI_AG_MN_id,0.0,0.0,5
NI_AG_MO_id,0.0,0.0,5
NI_AG_V40_id,0.0,0.0,5
NI_CR_TI_id,0.0,0.0,5
NI_CR_MN_id,0.0,0.0,5
NI_CR_MO_id,0.0,0.0,5
V_V40_MN_id,0.0,0.0,5
NI_CR_V40_id,0.0,0.0,5
NI_CR_AG_id,0.0,0.0,5
NI_CO_TI_id,0.0,0.0,5
V_V40_TI_id,0.0,0.0,5
V_MO_MN_id,0.0,0.0,5
NI_CO_V40_id,0.0,0.0,5
NI_V40_MO_id,0.0,0.0,5
NI_V40_TI_id,0.0,0.0,5
NI_CO_CR_id,0.0,0.0,5
V_AG_TI_id,0.0,0.0,5
V_CR_TI_id,0.0,0.0,5
V_CR_V40_id,0.0,0.0,5
V_CR_AG_id,0.0,0.0,5
V_CO_TI_id,0.0,0.0,5
V_AG_V40_id,0.0,0.0,5
V_CO_MN_id,0.0,0.0,5
V_CO_MO_id,0.0,0.0,5
V_CO_V40_id,0.0,0.0,5
V_CO_AG_id,0.0,0.0,5
V_AG_MO_id,0.0,0.0,5
V_CO_CR_id,0.0,0.0,5
NI_MN_TI_id,0.0,0.0,5
NI_MO_TI_id,0.0,0.0,5
NI_MO_MN_id,0.0,0.0,5
V_AG_MN_id,0.0,0.0,5
NI_CO_AG_id,0.0,0.0,5
NI_V_TI_id,0.0,0.0,5
H2O_NI_V40_id,0.0,0.0,5
H2O_CR_MN_id,0.0,0.0,5
H2O_CR_V40_id,0.0,0.0,5
H2O_CR_AG_id,0.0,0.0,5
H2O_CO_TI_id,0.0,0.0,5
CO_CR_V40_id,0.0,0.0,5
CO_CR_TI_id,0.0,0.0,5
CO_AG_V40_id,0.0,0.0,5
H2O_CO_V40_id,0.0,0.0,5
H2O_CO_CR_id,0.0,0.0,5
H2O_V_TI_id,0.0,0.0,5
CO_AG_MO_id,0.0,0.0,5
H2O_V_MO_id,0.0,0.0,5
H2O_V_V40_id,0.0,0.0,5
H2O_V_AG_id,0.0,0.0,5
H2O_V_CO_id,0.0,0.0,5
H2O_NI_TI_id,0.0,0.0,5
H2O_CR_MO_id,0.0,0.0,5
H2O_CR_TI_id,0.0,0.0,5
NI_V_MN_id,0.0,0.0,5
H2O_AG_V40_id,0.0,0.0,5
V_MO_TI_id,0.0,0.0,5
NI_V_MO_id,0.0,0.0,5
NI_V_V40_id,0.0,0.0,5
NI_V_AG_id,0.0,0.0,5
NI_V_CR_id,0.0,0.0,5
V_MN_TI_id,0.0,0.0,5
H2O_MN_TI_id,0.0,0.0,5
H2O_MO_TI_id,0.0,0.0,5
H2O_MO_MN_id,0.0,0.0,5
H2O_V40_TI_id,0.0,0.0,5
H2O_V40_MN_id,0.0,0.0,5
CU_CR_V40_id,0.0,0.0,5
H2O_AG_MN_id,0.0,0.0,5
CO_CR_AG_id,0.0,0.0,5
H2O_AG_MO_id,0.0,0.0,5
H2O_V40_MO_id,0.0,0.0,5
MO_gtm_AG_gtm_CU_gtm_id2,0.0,0.0,5
CU_CR_AG_id,0.0,0.0,5
CU_CO_TI_id,0.0,0.0,5
AG_V40_id,0.0,0.0,5
CR_TI_id,0.0,0.0,5
CR_MN_id,0.0,0.0,5
CR_MO_id,0.0,0.0,5
CR_V40_id,0.0,0.0,5
CR_AG_id,0.0,0.0,5
CO_MN_id,0.0,0.0,5
CO_V40_id,0.0,0.0,5
CO_AG_id,0.0,0.0,5
CO_CR_id,0.0,0.0,5
V_MN_id,0.0,0.0,5
V_MO_id,0.0,0.0,5
V_V40_id,0.0,0.0,5
V_AG_id,0.0,0.0,5
V_CR_id,0.0,0.0,5
NI_TI_id,0.0,0.0,5
NI_MN_id,0.0,0.0,5
NI_MO_id,0.0,0.0,5
NI_V40_id,0.0,0.0,5
AG_MO_id,0.0,0.0,5
AG_MN_id,0.0,0.0,5
AG_TI_id,0.0,0.0,5
ZN_CU_CO_id,0.0,0.0,5
ZN_FE_NI_id,0.0,0.0,5
ZN_FE_H2O_id,0.0,0.0,5
ZN_CU_TI_id,0.0,0.0,5
ZN_CU_MN_id,0.0,0.0,5
ZN_CU_MO_id,0.0,0.0,5
ZN_CU_V40_id,0.0,0.0,5
ZN_CU_AG_id,0.0,0.0,5
ZN_CU_CR_id,0.0,0.0,5
ZN_CU_V_id,0.0,0.0,5
V40_MO_id,0.0,0.0,5
ZN_CU_NI_id,0.0,0.0,5
ZN_CU_H2O_id,0.0,0.0,5
ZN_CU_FE_id,0.0,0.0,5
MN_TI_id,0.0,0.0,5
MO_TI_id,0.0,0.0,5
MO_MN_id,0.0,0.0,5
V40_TI_id,0.0,0.0,5
V40_MN_id,0.0,0.0,5
NI_AG_id,0.0,0.0,5
NI_CR_id,0.0,0.0,5
NI_CO_id,0.0,0.0,5
ZN_MN_id,0.0,0.0,5
CU_V40_id,0.0,0.0,5
CU_AG_id,0.0,0.0,5
CU_CR_id,0.0,0.0,5
CU_CO_id,0.0,0.0,5
CU_NI_id,0.0,0.0,5
CU_H2O_id,0.0,0.0,5
CU_FE_id,0.0,0.0,5
ZN_TI_id,0.0,0.0,5
ZN_MO_id,0.0,0.0,5
CU_MN_id,0.0,0.0,5
ZN_V40_id,0.0,0.0,5
ZN_AG_id,0.0,0.0,5
ZN_CR_id,0.0,0.0,5
ZN_CO_id,0.0,0.0,5
ZN_V_id,0.0,0.0,5
ZN_NI_id,0.0,0.0,5
ZN_H2O_id,0.0,0.0,5
ZN_FE_id,0.0,0.0,5
CU_MO_id,0.0,0.0,5
CU_TI_id,0.0,0.0,5
NI_V_id,0.0,0.0,5
H2O_NI_id,0.0,0.0,5
H2O_TI_id,0.0,0.0,5
H2O_MN_id,0.0,0.0,5
H2O_MO_id,0.0,0.0,5
H2O_V40_id,0.0,0.0,5
H2O_AG_id,0.0,0.0,5
H2O_CR_id,0.0,0.0,5
H2O_CO_id,0.0,0.0,5
H2O_V_id,0.0,0.0,5
FE_TI_id,0.0,0.0,5
FE_H2O_id,0.0,0.0,5
FE_MN_id,0.0,0.0,5
FE_MO_id,0.0,0.0,5
FE_V40_id,0.0,0.0,5
FE_AG_id,0.0,0.0,5
FE_CR_id,0.0,0.0,5
FE_CO_id,0.0,0.0,5
FE_V_id,0.0,0.0,5
FE_NI_id,0.0,0.0,5
ZN_FE_V_id,0.0,0.0,5
ZN_FE_CO_id,0.0,0.0,5
ZN_FE_CR_id,0.0,0.0,5
CU_FE_MO_id,0.0,0.0,5
CU_H2O_V40_id,0.0,0.0,5
CU_H2O_AG_id,0.0,0.0,5
CU_H2O_CR_id,0.0,0.0,5
CU_H2O_CO_id,0.0,0.0,5
CU_H2O_V_id,0.0,0.0,5
CU_H2O_NI_id,0.0,0.0,5
CU_FE_TI_id,0.0,0.0,5
CU_FE_MN_id,0.0,0.0,5
CU_FE_V40_id,0.0,0.0,5
CU_H2O_MN_id,0.0,0.0,5
CU_FE_AG_id,0.0,0.0,5
CU_FE_CR_id,0.0,0.0,5
CU_FE_CO_id,0.0,0.0,5
CU_FE_V_id,0.0,0.0,5
CU_FE_NI_id,0.0,0.0,5
CU_FE_H2O_id,0.0,0.0,5
ZN_MN_TI_id,0.0,0.0,5
ZN_MO_TI_id,0.0,0.0,5
CU_H2O_MO_id,0.0,0.0,5
CU_H2O_TI_id,0.0,0.0,5
ZN_V40_TI_id,0.0,0.0,5
CU_V_V40_id,0.0,0.0,5
CU_CO_MN_id,0.0,0.0,5
CU_CO_MO_id,0.0,0.0,5
CU_CO_V40_id,0.0,0.0,5
CU_CO_AG_id,0.0,0.0,5
CU_CO_CR_id,0.0,0.0,5
CU_V_TI_id,0.0,0.0,5
CU_V_MN_id,0.0,0.0,5
CU_V_MO_id,0.0,0.0,5
CU_V_AG_id,0.0,0.0,5
CU_NI_V_id,0.0,0.0,5
CU_V_CR_id,0.0,0.0,5
CU_V_CO_id,0.0,0.0,5
CU_NI_TI_id,0.0,0.0,5
AG_V40_TI_id,0.0,0.0,5
CU_NI_V40_id,0.0,0.0,5
CU_NI_AG_id,0.0,0.0,5
CU_NI_CR_id,0.0,0.0,5
CU_NI_CO_id,0.0,0.0,5
ZN_MO_MN_id,0.0,0.0,5
ZN_V40_MN_id,0.0,0.0,5
ZN_FE_AG_id,0.0,0.0,5
ZN_H2O_MN_id,0.0,0.0,5
ZN_NI_MN_id,0.0,0.0,5
ZN_NI_MO_id,0.0,0.0,5
ZN_NI_V40_id,0.0,0.0,5
ZN_NI_AG_id,0.0,0.0,5
ZN_NI_CR_id,0.0,0.0,5
ZN_NI_CO_id,0.0,0.0,5
ZN_NI_V_id,0.0,0.0,5
ZN_H2O_TI_id,0.0,0.0,5
ZN_H2O_MO_id,0.0,0.0,5
ZN_V_CO_id,0.0,0.0,5
ZN_H2O_V40_id,0.0,0.0,5
ZN_H2O_CR_id,0.0,0.0,5
ZN_H2O_CO_id,0.0,0.0,5
ZN_H2O_NI_id,0.0,0.0,5
ZN_FE_TI_id,0.0,0.0,5
ZN_FE_MN_id,0.0,0.0,5
ZN_FE_MO_id,0.0,0.0,5
ZN_FE_V40_id,0.0,0.0,5
ZN_NI_TI_id,0.0,0.0,5
ZN_V_CR_id,0.0,0.0,5
ZN_V40_MO_id,0.0,0.0,5
ZN_CR_AG_id,0.0,0.0,5
ZN_AG_TI_id,0.0,0.0,5
ZN_AG_MN_id,0.0,0.0,5
ZN_AG_MO_id,0.0,0.0,5
ZN_AG_V40_id,0.0,0.0,5
ZN_CR_TI_id,0.0,0.0,5
ZN_CR_MN_id,0.0,0.0,5
ZN_CR_MO_id,0.0,0.0,5
ZN_CR_V40_id,0.0,0.0,5
ZN_CO_TI_id,0.0,0.0,5
ZN_V_AG_id,0.0,0.0,5
ZN_CO_MN_id,0.0,0.0,5
ZN_CO_MO_id,0.0,0.0,5
ZN_CO_V40_id,0.0,0.0,5
ZN_CO_CR_id,0.0,0.0,5
ZN_V_TI_id,0.0,0.0,5
ZN_V_MN_id,0.0,0.0,5
ZN_V_MO_id,0.0,0.0,5
ZN_V_V40_id,0.0,0.0,5
AG_V40_MN_id,0.0,0.0,5
CO_gtm,0.0,0.0,5
AG_MO_MN_id,0.0,0.0,5
MN_gtm_V_gtm_NI_gtm_id2,0.0,0.0,5
V_gtm_CO_gtm_CU_gtm_id2,0.0,0.0,5
V_gtm_CO_gtm_AG_gtm_id2,0.0,0.0,5
V_gtm_CO_gtm_MO_gtm_id2,0.0,0.0,5
V_gtm_CO_gtm_ZN_gtm_id2,0.0,0.0,5
V_gtm_TI_gtm_CU_gtm_id2,0.0,0.0,5
V_gtm_TI_gtm_AG_gtm_id2,0.0,0.0,5
V_gtm_TI_gtm_MO_gtm_id2,0.0,0.0,5
V_gtm_TI_gtm_V40_gtm_id2,0.0,0.0,5
V_gtm_TI_gtm_FE_gtm_id2,0.0,0.0,5
V_gtm_TI_gtm_CO_gtm_id2,0.0,0.0,5
V_gtm_NI_gtm_CU_gtm_id2,0.0,0.0,5
V_gtm_NI_gtm_AG_gtm_id2,0.0,0.0,5
V_gtm_NI_gtm_MO_gtm_id2,0.0,0.0,5
V_gtm_NI_gtm_ZN_gtm_id2,0.0,0.0,5
V_gtm_NI_gtm_FE_gtm_id2,0.0,0.0,5
V_gtm_NI_gtm_TI_gtm_id2,0.0,0.0,5
V_gtm_CR_gtm_CU_gtm_id2,0.0,0.0,5
V_gtm_FE_gtm_ZN_gtm_id2,0.0,0.0,5
V_gtm_FE_gtm_V40_gtm_id2,0.0,0.0,5
V_gtm_FE_gtm_MO_gtm_id2,0.0,0.0,5
V_gtm_MO_gtm_CU_gtm_id2,0.0,0.0,5
CR_gtm_NI_gtm_AG_gtm_id2,0.0,0.0,5
CR_gtm_NI_gtm_V40_gtm_id2,0.0,0.0,5
CR_gtm_NI_gtm_ZN_gtm_id2,0.0,0.0,5
CR_gtm_NI_gtm_FE_gtm_id2,0.0,0.0,5
CR_gtm_NI_gtm_CO_gtm_id2,0.0,0.0,5
CR_gtm_NI_gtm_TI_gtm_id2,0.0,0.0,5
V_gtm_AG_gtm_CU_gtm_id2,0.0,0.0,5
V_gtm_MO_gtm_AG_gtm_id2,0.0,0.0,5
V_gtm_FE_gtm_AG_gtm_id2,0.0,0.0,5
V_gtm_V40_gtm_CU_gtm_id2,0.0,0.0,5
V_gtm_V40_gtm_AG_gtm_id2,0.0,0.0,5
V_gtm_ZN_gtm_CU_gtm_id2,0.0,0.0,5
V_gtm_ZN_gtm_AG_gtm_id2,0.0,0.0,5
V_gtm_ZN_gtm_MO_gtm_id2,0.0,0.0,5
V_gtm_ZN_gtm_V40_gtm_id2,0.0,0.0,5
V_gtm_FE_gtm_CU_gtm_id2,0.0,0.0,5
V_gtm_CR_gtm_AG_gtm_id2,0.0,0.0,5
V_gtm_CR_gtm_TI_gtm_id2,0.0,0.0,5
MN_gtm_AG_gtm_CU_gtm_id2,0.0,0.0,5
MN_gtm_CR_gtm_CO_gtm_id2,0.0,0.0,5
MN_gtm_NI_gtm_CO_gtm_id2,0.0,0.0,5
AG_MO_TI_id,0.0,0.0,5
MN_gtm_CR_gtm_CU_gtm_id2,0.0,0.0,5
MN_gtm_CR_gtm_AG_gtm_id2,0.0,0.0,5
MN_gtm_CR_gtm_MO_gtm_id2,0.0,0.0,5
MN_gtm_CR_gtm_ZN_gtm_id2,0.0,0.0,5
MN_gtm_CR_gtm_FE_gtm_id2,0.0,0.0,5
MN_gtm_CR_gtm_TI_gtm_id2,0.0,0.0,5
MN_gtm_NI_gtm_V40_gtm_id2,0.0,0.0,5
MN_gtm_CR_gtm_NI_gtm_id2,0.0,0.0,5
MN_gtm_V_gtm_CU_gtm_id2,0.0,0.0,5
MN_gtm_V_gtm_AG_gtm_id2,0.0,0.0,5
MN_gtm_V_gtm_V40_gtm_id2,0.0,0.0,5
MN_gtm_V_gtm_ZN_gtm_id2,0.0,0.0,5
MN_gtm_V_gtm_FE_gtm_id2,0.0,0.0,5
MN_gtm_V_gtm_CO_gtm_id2,0.0,0.0,5
MN_gtm_NI_gtm_ZN_gtm_id2,0.0,0.0,5
MN_gtm_NI_gtm_MO_gtm_id2,0.0,0.0,5
MN_gtm_MO_gtm_AG_gtm_id2,0.0,0.0,5
MN_gtm_FE_gtm_ZN_gtm_id2,0.0,0.0,5
MN_gtm_V40_gtm_CU_gtm_id2,0.0,0.0,5
MN_gtm_ZN_gtm_AG_gtm_id2,0.0,0.0,5
MN_gtm_ZN_gtm_V40_gtm_id2,0.0,0.0,5
MN_gtm_FE_gtm_CU_gtm_id2,0.0,0.0,5
MN_gtm_FE_gtm_AG_gtm_id2,0.0,0.0,5
MN_gtm_FE_gtm_MO_gtm_id2,0.0,0.0,5
MN_gtm_FE_gtm_V40_gtm_id2,0.0,0.0,5
MN_gtm_CO_gtm_CU_gtm_id2,0.0,0.0,5
MN_gtm_NI_gtm_AG_gtm_id2,0.0,0.0,5
MN_gtm_CO_gtm_AG_gtm_id2,0.0,0.0,5
MN_gtm_CO_gtm_MO_gtm_id2,0.0,0.0,5
MN_gtm_CO_gtm_FE_gtm_id2,0.0,0.0,5
MN_gtm_TI_gtm_MO_gtm_id2,0.0,0.0,5
MN_gtm_TI_gtm_V40_gtm_id2,0.0,0.0,5
MN_gtm_TI_gtm_ZN_gtm_id2,0.0,0.0,5
MN_gtm_NI_gtm_CU_gtm_id2,0.0,0.0,5
CR_gtm_NI_gtm_CU_gtm_id2,0.0,0.0,5
CR_gtm_TI_gtm_CO_gtm_id2,0.0,0.0,5
CR_gtm_TI_gtm_FE_gtm_id2,0.0,0.0,5
TI_gtm_MO_gtm_AG_gtm_id2,0.0,0.0,5
CO_gtm_ZN_gtm_MO_gtm_id2,0.0,0.0,5
CO_gtm_FE_gtm_CU_gtm_id2,0.0,0.0,5
CO_gtm_FE_gtm_AG_gtm_id2,0.0,0.0,5
CO_gtm_FE_gtm_MO_gtm_id2,0.0,0.0,5
CO_gtm_FE_gtm_V40_gtm_id2,0.0,0.0,5
CO_gtm_FE_gtm_ZN_gtm_id2,0.0,0.0,5
TI_gtm_AG_gtm_CU_gtm_id2,0.0,0.0,5
TI_gtm_V40_gtm_CU_gtm_id2,0.0,0.0,5
CO_gtm_ZN_gtm_CU_gtm_id2,0.0,0.0,5
TI_gtm_V40_gtm_AG_gtm_id2,0.0,0.0,5
TI_gtm_ZN_gtm_CU_gtm_id2,0.0,0.0,5
TI_gtm_ZN_gtm_AG_gtm_id2,0.0,0.0,5
TI_gtm_ZN_gtm_MO_gtm_id2,0.0,0.0,5
TI_gtm_ZN_gtm_V40_gtm_id2,0.0,0.0,5
TI_gtm_FE_gtm_AG_gtm_id2,0.0,0.0,5
TI_gtm_FE_gtm_MO_gtm_id2,0.0,0.0,5
CO_gtm_ZN_gtm_AG_gtm_id2,0.0,0.0,5
CO_gtm_V40_gtm_MO_gtm_id2,0.0,0.0,5
TI_gtm_CO_gtm_MO_gtm_id2,0.0,0.0,5
FE_gtm_MO_gtm_CU_gtm_id2,0.0,0.0,5
V40_gtm_MO_gtm_CU_gtm_id2,0.0,0.0,5
V40_gtm_MO_gtm_AG_gtm_id2,0.0,0.0,5
ZN_gtm_AG_gtm_CU_gtm_id2,0.0,0.0,5
ZN_gtm_MO_gtm_CU_gtm_id2,0.0,0.0,5
ZN_gtm_MO_gtm_AG_gtm_id2,0.0,0.0,5
ZN_gtm_V40_gtm_CU_gtm_id2,0.0,0.0,5
FE_gtm_AG_gtm_CU_gtm_id2,0.0,0.0,5
FE_gtm_MO_gtm_AG_gtm_id2,0.0,0.0,5
CO_gtm_V40_gtm_CU_gtm_id2,0.0,0.0,5
FE_gtm_V40_gtm_CU_gtm_id2,0.0,0.0,5
FE_gtm_ZN_gtm_AG_gtm_id2,0.0,0.0,5
FE_gtm_ZN_gtm_MO_gtm_id2,0.0,0.0,5
FE_gtm_ZN_gtm_V40_gtm_id2,0.0,0.0,5
CO_gtm_AG_gtm_CU_gtm_id2,0.0,0.0,5
CO_gtm_MO_gtm_CU_gtm_id2,0.0,0.0,5
CO_gtm_MO_gtm_AG_gtm_id2,0.0,0.0,5
TI_gtm_FE_gtm_V40_gtm_id2,0.0,0.0,5
TI_gtm_CO_gtm_V40_gtm_id2,0.0,0.0,5
CR_gtm_TI_gtm_V40_gtm_id2,0.0,0.0,5
CR_gtm_ZN_gtm_V40_gtm_id2,0.0,0.0,5
CR_gtm_AG_gtm_CU_gtm_id2,0.0,0.0,5
CR_gtm_MO_gtm_CU_gtm_id2,0.0,0.0,5
CR_gtm_V40_gtm_CU_gtm_id2,0.0,0.0,5
CR_gtm_V40_gtm_AG_gtm_id2,0.0,0.0,5
CR_gtm_V40_gtm_MO_gtm_id2,0.0,0.0,5
CR_gtm_ZN_gtm_CU_gtm_id2,0.0,0.0,5
CR_gtm_ZN_gtm_AG_gtm_id2,0.0,0.0,5
CR_gtm_FE_gtm_AG_gtm_id2,0.0,0.0,5
NI_gtm_TI_gtm_FE_gtm_id2,0.0,0.0,5
CR_gtm_FE_gtm_ZN_gtm_id2,0.0,0.0,5
CR_gtm_CO_gtm_CU_gtm_id2,0.0,0.0,5
CR_gtm_CO_gtm_AG_gtm_id2,0.0,0.0,5
CR_gtm_CO_gtm_MO_gtm_id2,0.0,0.0,5
CR_gtm_CO_gtm_V40_gtm_id2,0.0,0.0,5
CR_gtm_TI_gtm_AG_gtm_id2,0.0,0.0,5
CR_gtm_TI_gtm_MO_gtm_id2,0.0,0.0,5
NI_gtm_TI_gtm_CO_gtm_id2,0.0,0.0,5
NI_gtm_TI_gtm_ZN_gtm_id2,0.0,0.0,5
NI_gtm_MO_gtm_CU_gtm_id2,0.0,0.0,5
NI_gtm_FE_gtm_AG_gtm_id2,0.0,0.0,5
NI_gtm_MO_gtm_AG_gtm_id2,0.0,0.0,5
NI_gtm_V40_gtm_CU_gtm_id2,0.0,0.0,5
NI_gtm_V40_gtm_AG_gtm_id2,0.0,0.0,5
NI_gtm_ZN_gtm_CU_gtm_id2,0.0,0.0,5
NI_gtm_ZN_gtm_AG_gtm_id2,0.0,0.0,5
NI_gtm_ZN_gtm_MO_gtm_id2,0.0,0.0,5
NI_gtm_ZN_gtm_V40_gtm_id2,0.0,0.0,5
NI_gtm_FE_gtm_MO_gtm_id2,0.0,0.0,5
NI_gtm_TI_gtm_MO_gtm_id2,0.0,0.0,5
NI_gtm_FE_gtm_V40_gtm_id2,0.0,0.0,5
NI_gtm_FE_gtm_ZN_gtm_id2,0.0,0.0,5
NI_gtm_CO_gtm_AG_gtm_id2,0.0,0.0,5
NI_gtm_CO_gtm_V40_gtm_id2,0.0,0.0,5
NI_gtm_CO_gtm_ZN_gtm_id2,0.0,0.0,5
NI_gtm_TI_gtm_CU_gtm_id2,0.0,0.0,5
NI_gtm_TI_gtm_AG_gtm_id2,0.0,0.0,5
MN_gtm_V_gtm_TI_gtm_id2,0.0,0.0,5
MN_gtm_NI_gtm_TI_gtm_id2,0.0,0.0,5
MN_gtm_V_gtm_CR_gtm_id2,0.0,0.0,5
CR_gtm_MO_gtm_id2,0.0,0.0,5
NI_gtm_AG_gtm_id2,0.0,0.0,5
NI_gtm_V40_gtm_id2,0.0,0.0,5
NI_gtm_ZN_gtm_id2,0.0,0.0,5
NI_gtm_FE_gtm_id2,0.0,0.0,5
NI_gtm_CO_gtm_id2,0.0,0.0,5
NI_gtm_TI_gtm_id2,0.0,0.0,5
CR_gtm_CU_gtm_id2,0.0,0.0,5
CR_gtm_AG_gtm_id2,0.0,0.0,5
CR_gtm_V40_gtm_id2,0.0,0.0,5
TI_gtm_CO_gtm_id2,0.0,0.0,5
CR_gtm_ZN_gtm_id2,0.0,0.0,5
CR_gtm_FE_gtm_id2,0.0,0.0,5
CR_gtm_CO_gtm_id2,0.0,0.0,5
CR_gtm_TI_gtm_id2,0.0,0.0,5
CR_gtm_NI_gtm_id2,0.0,0.0,5
V_gtm_CU_gtm_id2,0.0,0.0,5
V_gtm_AG_gtm_id2,0.0,0.0,5
V_gtm_MO_gtm_id2,0.0,0.0,5
NI_gtm_CU_gtm_id2,0.0,0.0,5
TI_gtm_FE_gtm_id2,0.0,0.0,5
V40_gtm_MO_gtm_id2,0.0,0.0,5
CO_gtm_CU_gtm_id2,0.0,0.0,5
ZN_gtm_AG_gtm_id2,0.0,0.0,5
ZN_gtm_MO_gtm_id2,0.0,0.0,5
ZN_gtm_V40_gtm_id2,0.0,0.0,5
FE_gtm_CU_gtm_id2,0.0,0.0,5
FE_gtm_AG_gtm_id2,0.0,0.0,5
FE_gtm_MO_gtm_id2,0.0,0.0,5
H2O_gtm_AG_gtm_CU_gtm_id2,0.0,0.0,5
FE_gtm_ZN_gtm_id2,0.0,0.0,5
CO_gtm_AG_gtm_id2,0.0,0.0,5
TI_gtm_ZN_gtm_id2,0.0,0.0,5
CO_gtm_MO_gtm_id2,0.0,0.0,5
CO_gtm_V40_gtm_id2,0.0,0.0,5
CO_gtm_ZN_gtm_id2,0.0,0.0,5
CO_gtm_FE_gtm_id2,0.0,0.0,5
TI_gtm_CU_gtm_id2,0.0,0.0,5
